Id,WnvPresent
261,0.0
262,0.0
263,0.05
264,0.0
265,0.024615384615384615
266,0.013448275862068966
267,0.0
268,0.0
269,0.0
270,0.0
271,0.05
272,0.0
273,0.029487179487179487
274,0.013448275862068966
275,0.02
276,0.0
277,0.0
278,0.0
279,0.05
280,0.0
281,0.029487179487179487
282,0.013448275862068966
283,0.02
284,0.0
285,0.0
286,0.0
287,0.05
288,0.0
289,0.019743589743589744
290,0.012758620689655172
291,0.0
292,0.0
293,0.0
294,0.0
295,0.05
296,0.0
297,0.05871794871794872
298,0.016206896551724137
299,0.05076923076923077
300,0.0
301,0.0
302,0.0
303,0.05
304,0.0
305,0.029487179487179487
306,0.013448275862068966
307,0.0
308,0.0
309,0.0
310,0.0
311,0.05
312,0.0
313,0.04410256410256411
314,0.014137931034482758
315,0.027692307692307693
316,0.0
317,0.0
318,0.0
319,0.05
320,0.0
321,0.08307692307692308
322,0.016896551724137933
323,0.05076923076923077
324,0.0
325,0.0
326,0.0
327,0.05
328,0.0
329,0.05384615384615385
330,0.014137931034482758
331,0.02
332,0.0
333,0.0
334,0.0
335,0.05
336,0.0
337,0.039230769230769236
338,0.014137931034482758
339,0.027692307692307693
340,0.0
341,0.0
342,0.0
343,0.05
344,0.0
345,0.024615384615384615
346,0.013448275862068966
347,0.0
348,0.0
349,0.0
350,0.0
351,0.05
352,0.0
353,0.04410256410256411
354,0.014137931034482758
355,0.027692307692307693
356,0.0
357,0.0
358,0.0
359,0.05
360,0.0
361,0.039230769230769236
362,0.014137931034482758
363,0.027692307692307693
364,0.0
365,0.0
366,0.0
367,0.05
368,0.0
369,0.04897435897435898
370,0.015517241379310345
371,0.03538461538461538
372,0.0
373,0.0
374,0.0
375,0.05
376,0.0
377,0.08794871794871795
378,0.021034482758620687
379,0.10461538461538461
380,0.0
381,0.0
382,0.0
383,0.05
384,0.0
385,0.04410256410256411
386,0.014827586206896552
387,0.03538461538461538
388,0.0
389,0.0
390,0.0
391,0.05
392,0.0
393,0.024615384615384615
394,0.012758620689655172
395,0.0
396,0.0
397,0.0
398,0.0
399,0.05
400,0.0
401,0.039230769230769236
402,0.013448275862068966
403,0.02
404,0.0
405,0.0
406,0.0
407,0.05
408,0.0
409,0.03435897435897436
410,0.013448275862068966
411,0.02
412,0.0
413,0.0
414,0.0
415,0.05
416,0.0
417,0.024615384615384615
418,0.012758620689655172
419,0.0
420,0.0
421,0.0
422,0.0
423,0.05
424,0.0
425,0.03435897435897436
426,0.014137931034482758
427,0.027692307692307693
428,0.0
429,0.0
430,0.0
431,0.05
432,0.0
433,0.024615384615384615
434,0.012758620689655172
435,0.0
436,0.0
437,0.0
438,0.0
439,0.05
440,0.0
441,0.05384615384615385
442,0.014137931034482758
443,0.02
444,0.0
445,0.0
446,0.0
447,0.05
448,0.0
449,0.024615384615384615
450,0.013448275862068966
451,0.0
452,0.0
453,0.0
454,0.0
455,0.05
456,0.0
457,0.05384615384615385
458,0.014137931034482758
459,0.02
460,0.0
461,0.0
462,0.0
463,0.05
464,0.0
465,0.024615384615384615
466,0.013448275862068966
467,0.0
468,0.0
469,0.0
470,0.0
471,0.05
472,0.0
473,0.04897435897435898
474,0.015517241379310345
475,0.03538461538461538
476,0.0
477,0.0
478,0.0
479,0.05
480,0.0
481,0.05871794871794872
482,0.016206896551724137
483,0.05076923076923077
484,0.0
485,0.0
486,0.0
487,0.05
488,0.0
489,0.019743589743589744
490,0.01206896551724138
491,0.0
492,0.0
493,0.0
494,0.0
495,0.05
496,0.0
497,0.039230769230769236
498,0.014137931034482758
499,0.027692307692307693
500,0.0
501,0.0
502,0.0
503,0.05
504,0.0
505,0.04897435897435898
506,0.013448275862068966
507,0.058461538461538454
508,0.0
509,0.0
510,0.0
511,0.05
512,0.0
513,0.04897435897435898
514,0.015517241379310345
515,0.03538461538461538
516,0.0
517,0.0
518,0.0
519,0.05
520,0.0
521,0.029487179487179487
522,0.013448275862068966
523,0.02
524,0.0
525,0.0
526,0.0
527,0.05
528,0.0
529,0.04410256410256411
530,0.014137931034482758
531,0.027692307692307693
532,0.0
533,0.0
534,0.0
535,0.05
536,0.0
537,0.039230769230769236
538,0.014137931034482758
539,0.027692307692307693
540,0.0
541,0.0
542,0.0
543,0.05
544,0.0
545,0.019743589743589744
546,0.013448275862068966
547,0.0
548,0.0
549,0.0
550,0.0
551,0.05
552,0.0
553,0.04897435897435898
554,0.014137931034482758
555,0.0
556,0.0
557,0.0
558,0.0
559,0.05
560,0.0
561,0.039230769230769236
562,0.014137931034482758
563,0.027692307692307693
564,0.0
565,0.0
566,0.0
567,0.05
568,0.0
569,0.024615384615384615
570,0.012758620689655172
571,0.0
572,0.0
573,0.0
574,0.0
575,0.05
576,0.0
577,0.03435897435897436
578,0.013448275862068966
579,0.02
580,0.0
581,0.0
582,0.0
583,0.05
584,0.0
585,0.039230769230769236
586,0.014137931034482758
587,0.027692307692307693
588,0.0
589,0.0
590,0.0
591,0.05
592,0.0
593,0.024615384615384615
594,0.013448275862068966
595,0.0
596,0.0
597,0.0
598,0.0
599,0.05
600,0.0
601,0.029487179487179487
602,0.014137931034482758
603,0.02
604,0.0
605,0.0
606,0.0
607,0.05
608,0.0
609,0.03435897435897436
610,0.014137931034482758
611,0.027692307692307693
612,0.0
613,0.0
614,0.0
615,0.05
616,0.0
617,0.04897435897435898
618,0.014827586206896552
619,0.03538461538461538
620,0.0
621,0.0
622,0.0
623,0.05
624,0.0
625,0.03435897435897436
626,0.014137931034482758
627,0.027692307692307693
628,0.0
629,0.0
630,0.0
631,0.05
632,0.0
633,0.04410256410256411
634,0.014137931034482758
635,0.027692307692307693
636,0.0
637,0.0
638,0.0
639,0.05
640,0.0
641,0.029487179487179487
642,0.014137931034482758
643,0.02
644,0.0
645,0.0
646,0.0
647,0.05
648,0.0
649,0.029487179487179487
650,0.012758620689655172
651,0.0
652,0.0
653,0.0
654,0.0
655,0.05
656,0.0
657,0.03435897435897436
658,0.013448275862068966
659,0.02
660,0.0
661,0.0
662,0.0
663,0.05
664,0.0
665,0.029487179487179487
666,0.013448275862068966
667,0.02
668,0.0
669,0.0
670,0.0
671,0.05
672,0.0
673,0.029487179487179487
674,0.014137931034482758
675,0.02
676,0.0
677,0.0
678,0.0
679,0.05
680,0.0
681,0.0
682,0.010689655172413793
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.029487179487179487
690,0.013448275862068966
691,0.02
692,0.0
693,0.0
694,0.0
695,0.05
696,0.0
697,0.0
698,0.010689655172413793
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.01
706,0.011379310344827587
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.029487179487179487
714,0.013448275862068966
715,0.02
716,0.0
717,0.0
718,0.0
719,0.05
720,0.0
721,0.029487179487179487
722,0.013448275862068966
723,0.02
724,0.0
725,0.0
726,0.0
727,0.05
728,0.0
729,0.029487179487179487
730,0.014137931034482758
731,0.02
732,0.0
733,0.0
734,0.0
735,0.05
736,0.0
737,0.0
738,0.010689655172413793
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.04897435897435898
746,0.014827586206896552
747,0.03538461538461538
748,0.0
749,0.0
750,0.0
751,0.05
752,0.0
753,0.039230769230769236
754,0.014137931034482758
755,0.02
756,0.0
757,0.0
758,0.0
759,0.05
760,0.0
761,0.03435897435897436
762,0.013448275862068966
763,0.02
764,0.0
765,0.0
766,0.0
767,0.05
768,0.0
769,0.0782051282051282
770,0.016896551724137933
771,0.1276923076923077
772,0.0
773,0.0
774,0.0
775,0.05
776,0.0
777,0.06846153846153846
778,0.016896551724137933
779,0.15076923076923074
780,0.0
781,0.0
782,0.0
783,0.05
784,0.0
785,0.04897435897435898
786,0.012758620689655172
787,0.05076923076923077
788,0.0
789,0.0
790,0.0
791,0.05
792,0.0
793,0.019743589743589744
794,0.011379310344827587
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.029487179487179487
802,0.01206896551724138
803,0.0
804,0.0
805,0.0
806,0.0
807,0.05
808,0.0
809,0.0782051282051282
810,0.015517241379310345
811,0.09692307692307692
812,0.0
813,0.0
814,0.0
815,0.05
816,0.0
817,0.07333333333333333
818,0.015517241379310345
819,0.08923076923076922
820,0.0
821,0.0
822,0.0
823,0.05
824,0.0
825,0.01
826,0.010689655172413793
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.039230769230769236
834,0.01206896551724138
835,0.07384615384615384
836,0.0
837,0.0
838,0.0
839,0.05
840,0.0
841,0.029487179487179487
842,0.014137931034482758
843,0.02
844,0.0
845,0.0
846,0.0
847,0.05
848,0.0
849,0.029487179487179487
850,0.014137931034482758
851,0.02
852,0.0
853,0.0
854,0.0
855,0.05
856,0.0
857,0.05384615384615385
858,0.015517241379310345
859,0.027692307692307693
860,0.0
861,0.0
862,0.0
863,0.05
864,0.0
865,0.014871794871794873
866,0.010689655172413793
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.05871794871794872
874,0.014137931034482758
875,0.08153846153846153
876,0.0
877,0.0
878,0.0
879,0.05
880,0.0
881,0.029487179487179487
882,0.013448275862068966
883,0.02
884,0.0
885,0.0
886,0.0
887,0.05
888,0.0
889,0.11717948717948717
890,0.021724137931034483
891,0.15846153846153843
892,0.0
893,0.0
894,0.0
895,0.05
896,0.0
897,0.039230769230769236
898,0.014137931034482758
899,0.027692307692307693
900,0.0
901,0.0
902,0.0
903,0.05
904,0.0
905,0.04410256410256411
906,0.014137931034482758
907,0.027692307692307693
908,0.0
909,0.0
910,0.0
911,0.05
912,0.0
913,0.024615384615384615
914,0.012758620689655172
915,0.0
916,0.0
917,0.0
918,0.0
919,0.05
920,0.0
921,0.06358974358974359
922,0.014827586206896552
923,0.08153846153846153
924,0.0
925,0.0
926,0.0
927,0.05
928,0.0
929,0.1123076923076923
930,0.022413793103448276
931,0.08923076923076922
932,0.0
933,0.0
934,0.0
935,0.05
936,0.0
937,0.11717948717948717
938,0.022413793103448276
939,0.08923076923076922
940,0.0
941,0.0
942,0.0
943,0.05
944,0.0
945,0.10743589743589743
946,0.021034482758620687
947,0.08153846153846153
948,0.0
949,0.0
950,0.0
951,0.05
952,0.0
953,0.06846153846153846
954,0.016206896551724137
955,0.043076923076923075
956,0.0
957,0.0
958,0.0
959,0.05
960,0.0
961,0.03435897435897436
962,0.014137931034482758
963,0.027692307692307693
964,0.0
965,0.0
966,0.0
967,0.05
968,0.0
969,0.0782051282051282
970,0.016896551724137933
971,0.08153846153846153
972,0.0
973,0.0
974,0.0
975,0.05
976,0.0
977,0.029487179487179487
978,0.012758620689655172
979,0.0
980,0.0
981,0.0
982,0.0
983,0.05
984,0.0
985,0.019743589743589744
986,0.011379310344827587
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.03435897435897436
994,0.01206896551724138
995,0.043076923076923075
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.039230769230769236
1002,0.014137931034482758
1003,0.027692307692307693
1004,0.0
1005,0.0
1006,0.0
1007,0.05
1008,0.0
1009,0.04410256410256411
1010,0.014137931034482758
1011,0.027692307692307693
1012,0.0
1013,0.0
1014,0.0
1015,0.05
1016,0.0
1017,0.04410256410256411
1018,0.014137931034482758
1019,0.027692307692307693
1020,0.0
1021,0.0
1022,0.0
1023,0.05
1024,0.0
1025,0.04410256410256411
1026,0.014137931034482758
1027,0.027692307692307693
1028,0.0
1029,0.0
1030,0.0
1031,0.05
1032,0.0
1033,0.07333333333333333
1034,0.018275862068965518
1035,0.06615384615384615
1036,0.0
1037,0.0
1038,0.0
1039,0.05
1040,0.0
1041,0.06846153846153846
1042,0.016206896551724137
1043,0.043076923076923075
1044,0.0
1045,0.0
1046,0.0
1047,0.05
1048,0.0
1049,0.0782051282051282
1050,0.018275862068965518
1051,0.06615384615384615
1052,0.0
1053,0.0
1054,0.0
1055,0.05
1056,0.0
1057,0.029487179487179487
1058,0.013448275862068966
1059,0.02
1060,0.0
1061,0.0
1062,0.0
1063,0.05
1064,0.0
1065,0.029487179487179487
1066,0.014137931034482758
1067,0.02
1068,0.0
1069,0.0
1070,0.0
1071,0.05
1072,0.0
1073,0.029487179487179487
1074,0.014137931034482758
1075,0.02
1076,0.0
1077,0.0
1078,0.0
1079,0.05
1080,0.0
1081,0.04410256410256411
1082,0.014137931034482758
1083,0.027692307692307693
1084,0.0
1085,0.0
1086,0.0
1087,0.05
1088,0.0
1089,0.039230769230769236
1090,0.014137931034482758
1091,0.027692307692307693
1092,0.0
1093,0.0
1094,0.0
1095,0.05
1096,0.0
1097,0.04410256410256411
1098,0.014137931034482758
1099,0.027692307692307693
1100,0.0
1101,0.0
1102,0.0
1103,0.05
1104,0.0
1105,0.029487179487179487
1106,0.014137931034482758
1107,0.02
1108,0.0
1109,0.0
1110,0.0
1111,0.05
1112,0.0
1113,0.029487179487179487
1114,0.013448275862068966
1115,0.02
1116,0.0
1117,0.0
1118,0.0
1119,0.05
1120,0.0
1121,0.05871794871794872
1122,0.016206896551724137
1123,0.05076923076923077
1124,0.0
1125,0.0
1126,0.0
1127,0.05
1128,0.0
1129,0.05871794871794872
1130,0.016896551724137933
1131,0.05076923076923077
1132,0.0
1133,0.0
1134,0.0
1135,0.05
1136,0.0
1137,0.0782051282051282
1138,0.019655172413793102
1139,0.08923076923076922
1140,0.0
1141,0.0
1142,0.0
1143,0.05
1144,0.0
1145,0.04410256410256411
1146,0.014137931034482758
1147,0.027692307692307693
1148,0.0
1149,0.0
1150,0.0
1151,0.05
1152,0.0
1153,0.029487179487179487
1154,0.013448275862068966
1155,0.02
1156,0.0
1157,0.0
1158,0.0
1159,0.05
1160,0.0
1161,0.04410256410256411
1162,0.014827586206896552
1163,0.03538461538461538
1164,0.0
1165,0.0
1166,0.0
1167,0.05
1168,0.0
1169,0.03435897435897436
1170,0.013448275862068966
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.05
1176,0.0
1177,0.029487179487179487
1178,0.013448275862068966
1179,0.02
1180,0.0
1181,0.0
1182,0.0
1183,0.05
1184,0.0
1185,0.04897435897435898
1186,0.014827586206896552
1187,0.03538461538461538
1188,0.0
1189,0.0
1190,0.0
1191,0.05
1192,0.0
1193,0.05384615384615385
1194,0.014137931034482758
1195,0.02
1196,0.0
1197,0.0
1198,0.0
1199,0.05
1200,0.0
1201,0.029487179487179487
1202,0.013448275862068966
1203,0.02
1204,0.0
1205,0.0
1206,0.0
1207,0.05
1208,0.0
1209,0.08307692307692308
1210,0.019655172413793102
1211,0.08153846153846153
1212,0.0
1213,0.0
1214,0.0
1215,0.05
1216,0.0
1217,0.039230769230769236
1218,0.013448275862068966
1219,0.02
1220,0.0
1221,0.0
1222,0.0
1223,0.05
1224,0.0
1225,0.05871794871794872
1226,0.015517241379310345
1227,0.03538461538461538
1228,0.0
1229,0.0
1230,0.0
1231,0.05
1232,0.0
1233,0.029487179487179487
1234,0.013448275862068966
1235,0.02
1236,0.0
1237,0.0
1238,0.0
1239,0.05
1240,0.0
1241,0.024615384615384615
1242,0.013448275862068966
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.05
1248,0.0
1249,0.039230769230769236
1250,0.014827586206896552
1251,0.03538461538461538
1252,0.0
1253,0.0
1254,0.0
1255,0.05
1256,0.0
1257,0.024615384615384615
1258,0.013448275862068966
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.05
1264,0.0
1265,0.029487179487179487
1266,0.013448275862068966
1267,0.02
1268,0.0
1269,0.0
1270,0.0
1271,0.05
1272,0.0
1273,0.029487179487179487
1274,0.013448275862068966
1275,0.02
1276,0.0
1277,0.0
1278,0.0
1279,0.05
1280,0.0
1281,0.06846153846153846
1282,0.016206896551724137
1283,0.043076923076923075
1284,0.0
1285,0.0
1286,0.0
1287,0.05
1288,0.0
1289,0.024615384615384615
1290,0.012758620689655172
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.05
1296,0.0
1297,0.05384615384615385
1298,0.014137931034482758
1299,0.02
1300,0.0
1301,0.0
1302,0.0
1303,0.05
1304,0.0
1305,0.04410256410256411
1306,0.014827586206896552
1307,0.02
1308,0.0
1309,0.0
1310,0.0
1311,0.05
1312,0.0
1313,0.024615384615384615
1314,0.013448275862068966
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.05
1320,0.0
1321,0.04410256410256411
1322,0.014827586206896552
1323,0.027692307692307693
1324,0.0
1325,0.0
1326,0.0
1327,0.05
1328,0.0
1329,0.01
1330,0.011379310344827587
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.04410256410256411
1338,0.014137931034482758
1339,0.027692307692307693
1340,0.0
1341,0.0
1342,0.0
1343,0.05
1344,0.0
1345,0.04410256410256411
1346,0.014827586206896552
1347,0.02
1348,0.0
1349,0.0
1350,0.0
1351,0.05
1352,0.0
1353,0.0782051282051282
1354,0.018275862068965518
1355,0.07384615384615384
1356,0.0
1357,0.0
1358,0.0
1359,0.05
1360,0.0
1361,0.05871794871794872
1362,0.015517241379310345
1363,0.03538461538461538
1364,0.0
1365,0.0
1366,0.0
1367,0.05
1368,0.0
1369,0.05871794871794872
1370,0.016206896551724137
1371,0.05076923076923077
1372,0.0
1373,0.0
1374,0.0
1375,0.05
1376,0.0
1377,0.029487179487179487
1378,0.013448275862068966
1379,0.02
1380,0.0
1381,0.0
1382,0.0
1383,0.05
1384,0.0
1385,0.04410256410256411
1386,0.014827586206896552
1387,0.027692307692307693
1388,0.0
1389,0.0
1390,0.0
1391,0.05
1392,0.0
1393,0.029487179487179487
1394,0.014137931034482758
1395,0.02
1396,0.0
1397,0.0
1398,0.0
1399,0.05
1400,0.0
1401,0.04897435897435898
1402,0.014827586206896552
1403,0.03538461538461538
1404,0.0
1405,0.0
1406,0.0
1407,0.05
1408,0.0
1409,0.029487179487179487
1410,0.013448275862068966
1411,0.02
1412,0.0
1413,0.0
1414,0.0
1415,0.05
1416,0.0
1417,0.05384615384615385
1418,0.014137931034482758
1419,0.02
1420,0.0
1421,0.0
1422,0.0
1423,0.05
1424,0.0
1425,0.039230769230769236
1426,0.014827586206896552
1427,0.03538461538461538
1428,0.0
1429,0.0
1430,0.0
1431,0.05
1432,0.0
1433,0.024615384615384615
1434,0.013448275862068966
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.05
1440,0.0
1441,0.10256410256410256
1442,0.01896551724137931
1443,0.08923076923076922
1444,0.0
1445,0.0
1446,0.0
1447,0.05
1448,0.0
1449,0.039230769230769236
1450,0.014137931034482758
1451,0.027692307692307693
1452,0.0
1453,0.0
1454,0.0
1455,0.05
1456,0.0
1457,0.04410256410256411
1458,0.014137931034482758
1459,0.027692307692307693
1460,0.0
1461,0.0
1462,0.0
1463,0.05
1464,0.0
1465,0.024615384615384615
1466,0.013448275862068966
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.05
1472,0.0
1473,0.024615384615384615
1474,0.013448275862068966
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.05
1480,0.0
1481,0.029487179487179487
1482,0.013448275862068966
1483,0.02
1484,0.0
1485,0.0
1486,0.0
1487,0.05
1488,0.0
1489,0.029487179487179487
1490,0.013448275862068966
1491,0.02
1492,0.0
1493,0.0
1494,0.0
1495,0.05
1496,0.0
1497,0.019743589743589744
1498,0.012758620689655172
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.05
1504,0.0
1505,0.05871794871794872
1506,0.016206896551724137
1507,0.05076923076923077
1508,0.0
1509,0.0
1510,0.0
1511,0.05
1512,0.0
1513,0.029487179487179487
1514,0.013448275862068966
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.05
1520,0.0
1521,0.04410256410256411
1522,0.014137931034482758
1523,0.027692307692307693
1524,0.0
1525,0.0
1526,0.0
1527,0.05
1528,0.0
1529,0.08307692307692308
1530,0.016896551724137933
1531,0.05076923076923077
1532,0.0
1533,0.0
1534,0.0
1535,0.05
1536,0.0
1537,0.05384615384615385
1538,0.014137931034482758
1539,0.02
1540,0.0
1541,0.0
1542,0.0
1543,0.05
1544,0.0
1545,0.039230769230769236
1546,0.014137931034482758
1547,0.027692307692307693
1548,0.0
1549,0.0
1550,0.0
1551,0.05
1552,0.0
1553,0.024615384615384615
1554,0.013448275862068966
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.05
1560,0.0
1561,0.04410256410256411
1562,0.014137931034482758
1563,0.027692307692307693
1564,0.0
1565,0.0
1566,0.0
1567,0.05
1568,0.0
1569,0.039230769230769236
1570,0.014137931034482758
1571,0.027692307692307693
1572,0.0
1573,0.0
1574,0.0
1575,0.05
1576,0.0
1577,0.04897435897435898
1578,0.015517241379310345
1579,0.03538461538461538
1580,0.0
1581,0.0
1582,0.0
1583,0.05
1584,0.0
1585,0.08794871794871795
1586,0.021034482758620687
1587,0.10461538461538461
1588,0.0
1589,0.0
1590,0.0
1591,0.05
1592,0.0
1593,0.04410256410256411
1594,0.014827586206896552
1595,0.03538461538461538
1596,0.0
1597,0.0
1598,0.0
1599,0.05
1600,0.0
1601,0.024615384615384615
1602,0.012758620689655172
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.05
1608,0.0
1609,0.039230769230769236
1610,0.013448275862068966
1611,0.02
1612,0.0
1613,0.0
1614,0.0
1615,0.05
1616,0.0
1617,0.03435897435897436
1618,0.013448275862068966
1619,0.02
1620,0.0
1621,0.0
1622,0.0
1623,0.05
1624,0.0
1625,0.024615384615384615
1626,0.012758620689655172
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.05
1632,0.0
1633,0.03435897435897436
1634,0.014137931034482758
1635,0.027692307692307693
1636,0.0
1637,0.0
1638,0.0
1639,0.05
1640,0.0
1641,0.024615384615384615
1642,0.012758620689655172
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.05
1648,0.0
1649,0.05384615384615385
1650,0.014137931034482758
1651,0.02
1652,0.0
1653,0.0
1654,0.0
1655,0.05
1656,0.0
1657,0.024615384615384615
1658,0.013448275862068966
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.05
1664,0.0
1665,0.05384615384615385
1666,0.014137931034482758
1667,0.02
1668,0.0
1669,0.0
1670,0.0
1671,0.05
1672,0.0
1673,0.024615384615384615
1674,0.013448275862068966
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.05
1680,0.0
1681,0.04897435897435898
1682,0.015517241379310345
1683,0.03538461538461538
1684,0.0
1685,0.0
1686,0.0
1687,0.05
1688,0.0
1689,0.05871794871794872
1690,0.016206896551724137
1691,0.05076923076923077
1692,0.0
1693,0.0
1694,0.0
1695,0.05
1696,0.0
1697,0.01
1698,0.011379310344827587
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.039230769230769236
1706,0.014137931034482758
1707,0.027692307692307693
1708,0.0
1709,0.0
1710,0.0
1711,0.05
1712,0.0
1713,0.04897435897435898
1714,0.013448275862068966
1715,0.058461538461538454
1716,0.0
1717,0.0
1718,0.0
1719,0.05
1720,0.0
1721,0.04897435897435898
1722,0.015517241379310345
1723,0.03538461538461538
1724,0.0
1725,0.0
1726,0.0
1727,0.05
1728,0.0
1729,0.029487179487179487
1730,0.013448275862068966
1731,0.02
1732,0.0
1733,0.0
1734,0.0
1735,0.05
1736,0.0
1737,0.04410256410256411
1738,0.014137931034482758
1739,0.027692307692307693
1740,0.0
1741,0.0
1742,0.0
1743,0.05
1744,0.0
1745,0.039230769230769236
1746,0.014137931034482758
1747,0.027692307692307693
1748,0.0
1749,0.0
1750,0.0
1751,0.05
1752,0.0
1753,0.019743589743589744
1754,0.013448275862068966
